sa2_name,mode,loading_value,start_date,end_date
AUCHENFLOWER,8,0.01465,1998-04-01,2024-01-01
AUCHENFLOWER,9,-0.02735,1998-04-01,2024-01-01
AUCHENFLOWER,10,0.00258,1998-04-01,2024-01-01
AUCHENFLOWER,11,-0.00227,1998-04-01,2024-01-01
AUCHENFLOWER,12,-0.00029,1998-04-01,2024-01-01
AUCHENFLOWER,13,-0.00311,1998-04-01,2024-01-01
AUCHENFLOWER,14,-0.00603,1998-04-01,2024-01-01
AUCHENFLOWER,15,-0.00292,1998-04-01,2024-01-01
AUCHENFLOWER,16,-0.00111,1998-04-01,2024-01-01
AUCHENFLOWER,17,-0.0022,1998-04-01,2024-01-01
AUCHENFLOWER,18,0.00421,1998-04-01,2024-01-01
AUCHENFLOWER,19,0.00672,1998-04-01,2024-01-01
AUCHENFLOWER,20,0.00447,1998-04-01,2024-01-01
AUGUSTA,0,0.91923,1998-04-01,2024-01-01
AUGUSTA,1,0.35307,1998-04-01,2024-01-01
AUGUSTA,2,0.11715,1998-04-01,2024-01-01
AUGUSTA,3,0.00733,1998-04-01,2024-01-01
AUGUSTA,4,0.08844,1998-04-01,2024-01-01
AUGUSTA,5,-0.0688,1998-04-01,2024-01-01
AUGUSTA,6,0.00764,1998-04-01,2024-01-01
AUGUSTA,7,0.04938,1998-04-01,2024-01-01
AUGUSTA,8,-0.00464,1998-04-01,2024-01-01
AUGUSTA,9,0.00155,1998-04-01,2024-01-01
AUGUSTA,10,0.01056,1998-04-01,2024-01-01
AUGUSTA,11,0.01654,1998-04-01,2024-01-01
AUGUSTA,12,-0.00506,1998-04-01,2024-01-01
AUGUSTA,13,-0.00409,1998-04-01,2024-01-01
AUGUSTA,14,0.00597,1998-04-01,2024-01-01
AUGUSTA,15,-0.01073,1998-04-01,2024-01-01
AUGUSTA,16,0.00211,1998-04-01,2024-01-01
AUGUSTA,17,0.00432,1998-04-01,2024-01-01
AUGUSTA,18,0.00387,1998-04-01,2024-01-01
AUGUSTA,19,0.0032,1998-04-01,2024-01-01
AUGUSTA,20,-0.00695,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,0,0.98537,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,1,-0.00676,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,2,0.10667,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,3,0.09612,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,4,-0.03651,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,5,-0.03574,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,6,-0.06464,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,7,0.02667,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,8,0.00874,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,9,0.0021,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,10,0.01452,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,11,-0.00816,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,12,0.00026,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,13,0.00065,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,14,0.00048,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,15,0.00309,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,16,0.00062,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,17,-0.01339,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,18,-0.00107,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,19,-0.00262,1998-04-01,2024-01-01
AUSTINS FERRY - GRANTON,20,0.00026,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,0,0.90588,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,1,-0.40945,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,2,0.04324,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,3,0.04484,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,4,0.05119,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,5,0.02682,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,6,-0.00038,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,7,0.04543,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,8,-0.00225,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,9,-0.0334,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,10,-0.00725,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,11,-0.00793,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,12,-0.01156,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,13,-0.00273,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,14,0.01272,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,15,-0.00952,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,16,0.01632,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,17,0.00899,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,18,0.00532,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,19,-0.00378,1998-04-01,2024-01-01
AUSTRAL - GREENDALE,20,-0.00413,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,0,0.90415,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,1,0.39023,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,2,0.00338,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,3,0.0207,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,4,0.11931,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,5,0.02206,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,6,-0.0228,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,7,0.09454,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,8,-0.03866,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,9,0.03188,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,10,0.00427,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,11,0.01146,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,12,0.00761,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,13,0.00928,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,14,-0.00131,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,15,-0.00156,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,16,0.00233,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,17,0.03313,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,18,0.00593,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,19,0.02625,1998-04-01,2024-01-01
AUSTRALIND - LESCHENAULT,20,-0.0079,1998-04-01,2024-01-01
AVALON - PALM BEACH,0,0.95883,1998-04-01,2024-01-01
AVALON - PALM BEACH,1,-0.19934,1998-04-01,2024-01-01
AVALON - PALM BEACH,2,0.16525,1998-04-01,2024-01-01
AVALON - PALM BEACH,3,0.04324,1998-04-01,2024-01-01
AVALON - PALM BEACH,4,0.01488,1998-04-01,2024-01-01
AVALON - PALM BEACH,5,-0.05838,1998-04-01,2024-01-01
AVALON - PALM BEACH,6,0.05601,1998-04-01,2024-01-01
AVALON - PALM BEACH,7,0.04179,1998-04-01,2024-01-01
AVALON - PALM BEACH,8,0.01352,1998-04-01,2024-01-01
AVALON - PALM BEACH,9,0.03597,1998-04-01,2024-01-01
AVALON - PALM BEACH,10,0.01946,1998-04-01,2024-01-01
AVALON - PALM BEACH,11,0.00923,1998-04-01,2024-01-01
AVALON - PALM BEACH,12,0.00236,1998-04-01,2024-01-01
AVALON - PALM BEACH,13,-0.00252,1998-04-01,2024-01-01
AVALON - PALM BEACH,14,0.01929,1998-04-01,2024-01-01
AVALON - PALM BEACH,15,-0.00541,1998-04-01,2024-01-01
AVALON - PALM BEACH,16,-0.00363,1998-04-01,2024-01-01
AVALON - PALM BEACH,17,-0.00141,1998-04-01,2024-01-01
AVALON - PALM BEACH,18,-0.00762,1998-04-01,2024-01-01
AVALON - PALM BEACH,19,0.00322,1998-04-01,2024-01-01
AVALON - PALM BEACH,20,-0.00127,1998-04-01,2024-01-01
AVOCA,0,0.99429,1998-04-01,2024-01-01
AVOCA,1,-0.03198,1998-04-01,2024-01-01
AVOCA,2,0.0054,1998-04-01,2024-01-01
AVOCA,3,0.06528,1998-04-01,2024-01-01
AVOCA,4,-0.0499,1998-04-01,2024-01-01
AVOCA,5,0.04907,1998-04-01,2024-01-01
AVOCA,6,0.00442,1998-04-01,2024-01-01
AVOCA,7,0.01307,1998-04-01,2024-01-01
AVOCA,8,0.01873,1998-04-01,2024-01-01
AVOCA,9,-0.00358,1998-04-01,2024-01-01
AVOCA,10,-0.00092,1998-04-01,2024-01-01
AVOCA,11,0.00821,1998-04-01,2024-01-01
AVOCA,12,0.00602,1998-04-01,2024-01-01
AVOCA,13,-0.00339,1998-04-01,2024-01-01
AVOCA,14,-0.00697,1998-04-01,2024-01-01
AVOCA,15,-0.01023,1998-04-01,2024-01-01
AVOCA,16,-0.0017,1998-04-01,2024-01-01
AVOCA,17,0.00123,1998-04-01,2024-01-01
AVOCA,18,-0.00597,1998-04-01,2024-01-01
AVOCA,19,-0.00315,1998-04-01,2024-01-01
AVOCA,20,0.00104,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,0,0.9546,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,1,-0.22799,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,2,0.16766,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,3,0.01041,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,4,-0.00568,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,5,0.01086,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,6,0.05607,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,7,0.04387,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,8,-0.01216,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,9,0.02951,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,10,0.01776,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,11,-0.02887,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,12,0.01398,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,13,0.00105,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,14,0.01243,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,15,0.00336,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,16,-0.02001,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,17,-0.00364,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,18,0.00162,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,19,0.00121,1998-04-01,2024-01-01
AVOCA BEACH - COPACABANA,20,-0.00189,1998-04-01,2024-01-01
AYR,0,0.81946,1998-04-01,2024-01-01
AYR,1,0.53117,1998-04-01,2024-01-01
AYR,2,-0.10951,1998-04-01,2024-01-01
AYR,3,0.1233,1998-04-01,2024-01-01
AYR,4,0.06224,1998-04-01,2024-01-01
AYR,5,-0.04312,1998-04-01,2024-01-01
AYR,6,0.03786,1998-04-01,2024-01-01
AYR,7,-0.01378,1998-04-01,2024-01-01
AYR,8,0.00427,1998-04-01,2024-01-01
AYR,9,0.02788,1998-04-01,2024-01-01
AYR,10,-0.01802,1998-04-01,2024-01-01
AYR,11,0.00514,1998-04-01,2024-01-01
AYR,12,-0.01716,1998-04-01,2024-01-01
AYR,13,-0.02873,1998-04-01,2024-01-01
AYR,14,0.01511,1998-04-01,2024-01-01
AYR,15,0.02311,1998-04-01,2024-01-01
AYR,16,-0.04894,1998-04-01,2024-01-01
AYR,17,-0.01444,1998-04-01,2024-01-01
AYR,18,0.00232,1998-04-01,2024-01-01
AYR,19,-0.04397,1998-04-01,2024-01-01
AYR,20,-0.01709,1998-04-01,2024-01-01
BABINDA,0,0.93041,1998-04-01,2024-01-01
BABINDA,1,0.34179,1998-04-01,2024-01-01
BABINDA,2,0.01677,1998-04-01,2024-01-01
BABINDA,3,0.05864,1998-04-01,2024-01-01
BABINDA,4,0.08631,1998-04-01,2024-01-01
BABINDA,5,-0.05394,1998-04-01,2024-01-01
BABINDA,6,-0.02906,1998-04-01,2024-01-01
BABINDA,7,-0.01197,1998-04-01,2024-01-01
BABINDA,8,-0.017,1998-04-01,2024-01-01
BABINDA,9,0.01248,1998-04-01,2024-01-01
BABINDA,10,0.01084,1998-04-01,2024-01-01
BABINDA,11,0.0095,1998-04-01,2024-01-01
BABINDA,12,-0.00932,1998-04-01,2024-01-01
BABINDA,13,-0.01297,1998-04-01,2024-01-01
BABINDA,14,-0.01757,1998-04-01,2024-01-01
BABINDA,15,-0.01423,1998-04-01,2024-01-01
BABINDA,16,-0.0006,1998-04-01,2024-01-01
BABINDA,17,0.00354,1998-04-01,2024-01-01
BABINDA,18,0.00975,1998-04-01,2024-01-01
BABINDA,19,-0.00589,1998-04-01,2024-01-01
BABINDA,20,0.00816,1998-04-01,2024-01-01
BACCHUS MARSH,0,0.98649,1998-04-01,2024-01-01
BACCHUS MARSH,1,-0.07295,1998-04-01,2024-01-01
BACCHUS MARSH,2,-0.0803,1998-04-01,2024-01-01
BACCHUS MARSH,3,-0.00657,1998-04-01,2024-01-01
BACCHUS MARSH,4,-0.07402,1998-04-01,2024-01-01
BACCHUS MARSH,5,0.04246,1998-04-01,2024-01-01
BACCHUS MARSH,6,-0.00726,1998-04-01,2024-01-01
BACCHUS MARSH,7,0.04477,1998-04-01,2024-01-01
BACCHUS MARSH,8,-0.01042,1998-04-01,2024-01-01
BACCHUS MARSH,9,-0.03205,1998-04-01,2024-01-01
BACCHUS MARSH,10,0.00258,1998-04-01,2024-01-01
BACCHUS MARSH,11,0.00394,1998-04-01,2024-01-01
BACCHUS MARSH,12,-0.00925,1998-04-01,2024-01-01
BACCHUS MARSH,13,-5e-05,1998-04-01,2024-01-01
BACCHUS MARSH,14,0.00384,1998-04-01,2024-01-01
BACCHUS MARSH,15,-0.03315,1998-04-01,2024-01-01
BACCHUS MARSH,16,-0.03601,1998-04-01,2024-01-01
BACCHUS MARSH,17,0.00995,1998-04-01,2024-01-01
BACCHUS MARSH,18,0.02288,1998-04-01,2024-01-01
BACCHUS MARSH,19,0.00156,1998-04-01,2024-01-01
BACCHUS MARSH,20,0.00688,1998-04-01,2024-01-01
BACCHUS MARSH REGION,0,0.98631,1998-04-01,2024-01-01
BACCHUS MARSH REGION,1,-0.10098,1998-04-01,2024-01-01
BACCHUS MARSH REGION,2,-0.05495,1998-04-01,2024-01-01
BACCHUS MARSH REGION,3,0.03136,1998-04-01,2024-01-01
BACCHUS MARSH REGION,4,-0.07597,1998-04-01,2024-01-01
BACCHUS MARSH REGION,5,0.06695,1998-04-01,2024-01-01
BACCHUS MARSH REGION,6,0.00785,1998-04-01,2024-01-01
BACCHUS MARSH REGION,7,0.03753,1998-04-01,2024-01-01
BACCHUS MARSH REGION,8,0.01767,1998-04-01,2024-01-01
BACCHUS MARSH REGION,9,-0.01334,1998-04-01,2024-01-01
BACCHUS MARSH REGION,10,-0.00234,1998-04-01,2024-01-01
BACCHUS MARSH REGION,11,-0.00311,1998-04-01,2024-01-01
BACCHUS MARSH REGION,12,-0.00586,1998-04-01,2024-01-01
BACCHUS MARSH REGION,13,-0.00149,1998-04-01,2024-01-01
BACCHUS MARSH REGION,14,-0.00585,1998-04-01,2024-01-01
BACCHUS MARSH REGION,15,-0.01279,1998-04-01,2024-01-01
BACCHUS MARSH REGION,16,-0.00197,1998-04-01,2024-01-01
BACCHUS MARSH REGION,17,-0.00163,1998-04-01,2024-01-01
BACCHUS MARSH REGION,18,-0.01235,1998-04-01,2024-01-01
BACCHUS MARSH REGION,19,0.00071,1998-04-01,2024-01-01
BACCHUS MARSH REGION,20,-0.00506,1998-04-01,2024-01-01
BAIRNSDALE,0,0.99098,1998-04-01,2024-01-01
BAIRNSDALE,1,0.06616,1998-04-01,2024-01-01
BAIRNSDALE,2,0.02691,1998-04-01,2024-01-01
BAIRNSDALE,3,0.03352,1998-04-01,2024-01-01
BAIRNSDALE,4,-0.04275,1998-04-01,2024-01-01
BAIRNSDALE,5,0.08367,1998-04-01,2024-01-01
BAIRNSDALE,6,-0.02149,1998-04-01,2024-01-01
BAIRNSDALE,7,-0.02777,1998-04-01,2024-01-01
BAIRNSDALE,8,0.0045,1998-04-01,2024-01-01
BAIRNSDALE,9,0.01207,1998-04-01,2024-01-01
BAIRNSDALE,10,0.00076,1998-04-01,2024-01-01
BAIRNSDALE,11,0.00743,1998-04-01,2024-01-01
BAIRNSDALE,12,0.01492,1998-04-01,2024-01-01
BAIRNSDALE,13,-0.0096,1998-04-01,2024-01-01
BAIRNSDALE,14,-0.00593,1998-04-01,2024-01-01
BAIRNSDALE,15,-0.0004,1998-04-01,2024-01-01
BAIRNSDALE,16,-0.0078,1998-04-01,2024-01-01
BAIRNSDALE,17,0.01141,1998-04-01,2024-01-01
BAIRNSDALE,18,-0.00597,1998-04-01,2024-01-01
BAIRNSDALE,19,0.0056,1998-04-01,2024-01-01
BAIRNSDALE,20,-0.00169,1998-04-01,2024-01-01
BAKEWELL,0,0.92762,1998-04-01,2024-01-01
BAKEWELL,1,0.26841,1998-04-01,2024-01-01
BAKEWELL,2,-0.16941,1998-04-01,2024-01-01
BAKEWELL,3,-0.16971,1998-04-01,2024-01-01
BAKEWELL,4,-0.04776,1998-04-01,2024-01-01
BAKEWELL,5,-0.01634,1998-04-01,2024-01-01
BAKEWELL,6,-0.0289,1998-04-01,2024-01-01
BAKEWELL,7,0.01625,1998-04-01,2024-01-01
BAKEWELL,8,0.0091,1998-04-01,2024-01-01
BAKEWELL,9,-0.00975,1998-04-01,2024-01-01
BAKEWELL,10,0.04619,1998-04-01,2024-01-01
BAKEWELL,11,0.01562,1998-04-01,2024-01-01
BAKEWELL,12,0.01029,1998-04-01,2024-01-01
BAKEWELL,13,-0.03118,1998-04-01,2024-01-01
BAKEWELL,14,0.00054,1998-04-01,2024-01-01
BAKEWELL,15,-0.00121,1998-04-01,2024-01-01
BAKEWELL,16,0.03549,1998-04-01,2024-01-01
BAKEWELL,17,-0.0064,1998-04-01,2024-01-01
BAKEWELL,18,0.00204,1998-04-01,2024-01-01
BAKEWELL,19,-0.02016,1998-04-01,2024-01-01
BAKEWELL,20,0.00331,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,0,0.95214,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,1,0.2718,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,2,-0.10451,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,3,-0.04735,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,4,0.06179,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,5,0.01643,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,6,-0.00186,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,7,0.02894,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,8,0.00402,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,9,0.00876,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,10,-0.01892,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,11,-0.00285,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,12,0.01581,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,13,0.01602,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,14,-0.00587,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,15,0.00235,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,16,0.00487,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,17,0.00201,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,18,-0.00555,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,19,-0.00211,1998-04-01,2024-01-01
BALCATTA - HAMERSLEY,20,0.00152,1998-04-01,2024-01-01
BALD HILLS,0,0.99666,1998-04-01,2024-01-01
BALD HILLS,1,0.04496,1998-04-01,2024-01-01
BALD HILLS,2,0.04073,1998-04-01,2024-01-01
BALD HILLS,3,0.01177,1998-04-01,2024-01-01
BALD HILLS,4,0.0004,1998-04-01,2024-01-01
BALD HILLS,5,-0.00061,1998-04-01,2024-01-01
BALD HILLS,6,-0.01071,1998-04-01,2024-01-01
BALD HILLS,7,-0.04192,1998-04-01,2024-01-01
BALD HILLS,8,0.0213,1998-04-01,2024-01-01
BALD HILLS,9,0.00115,1998-04-01,2024-01-01
BALD HILLS,10,-0.00043,1998-04-01,2024-01-01
BALD HILLS,11,0.00268,1998-04-01,2024-01-01
BALD HILLS,12,0.00205,1998-04-01,2024-01-01
BALD HILLS,13,-0.00431,1998-04-01,2024-01-01
BALD HILLS,14,0.00687,1998-04-01,2024-01-01
BALD HILLS,15,0.00335,1998-04-01,2024-01-01
BALD HILLS,16,-6e-05,1998-04-01,2024-01-01
BALD HILLS,17,-0.00322,1998-04-01,2024-01-01
BALD HILLS,18,0.00308,1998-04-01,2024-01-01
BALD HILLS,19,0.00701,1998-04-01,2024-01-01
BALD HILLS,20,4e-05,1998-04-01,2024-01-01
BALDIVIS,0,0.917,1998-04-01,2024-01-01
BALDIVIS,1,0.36709,1998-04-01,2024-01-01
BALDIVIS,2,-0.03612,1998-04-01,2024-01-01
BALDIVIS,3,-0.07872,1998-04-01,2024-01-01
BALDIVIS,4,0.10946,1998-04-01,2024-01-01
BALDIVIS,5,0.00367,1998-04-01,2024-01-01
BALDIVIS,6,-0.01855,1998-04-01,2024-01-01
BALDIVIS,7,0.05745,1998-04-01,2024-01-01
BALDIVIS,8,0.01104,1998-04-01,2024-01-01
BALDIVIS,9,0.00615,1998-04-01,2024-01-01
BALDIVIS,10,-0.01205,1998-04-01,2024-01-01
BALDIVIS,11,0.00057,1998-04-01,2024-01-01
BALDIVIS,12,0.00747,1998-04-01,2024-01-01
BALDIVIS,13,0.00444,1998-04-01,2024-01-01
BALDIVIS,14,0.00768,1998-04-01,2024-01-01
BALDIVIS,15,-0.00784,1998-04-01,2024-01-01
BALDIVIS,16,0.00032,1998-04-01,2024-01-01
BALDIVIS,17,-0.00913,1998-04-01,2024-01-01
BALDIVIS,18,-0.01071,1998-04-01,2024-01-01
BALDIVIS,19,0.00254,1998-04-01,2024-01-01
BALDIVIS,20,-0.00377,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,0,0.91844,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,1,0.3483,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,2,-0.10248,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,3,-0.1086,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,4,0.08631,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,5,0.04041,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,6,-0.00349,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,7,0.04536,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,8,0.00577,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,9,0.00311,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,10,0.01082,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,11,-0.0013,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,12,0.01545,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,13,0.01925,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,14,-0.01006,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,15,0.0126,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,16,0.00145,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,17,-0.00736,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,18,-0.00657,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,19,-0.00869,1998-04-01,2024-01-01
BALGA - MIRRABOOKA,20,-0.00544,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,0,0.96193,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,1,-0.25898,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,2,0.01113,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,3,0.05298,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,4,0.03588,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,5,-0.01467,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,6,0.04223,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,7,0.02007,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,8,0.00453,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,9,0.01917,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,10,0.00324,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,11,0.00285,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,12,-0.00607,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,13,-0.00224,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,14,0.00306,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,15,0.00818,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,16,-0.00294,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,17,-0.00132,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,18,-0.00128,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,19,0.00336,1998-04-01,2024-01-01
BALGOWLAH - CLONTARF - SEAFORTH,20,0.00204,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,0,0.96783,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,1,-0.2453,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,2,0.03277,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,3,0.00736,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,4,0.01632,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,5,0.01217,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,6,-0.01379,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,7,0.01203,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,8,-0.00433,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,9,0.01232,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,10,-0.01636,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,11,-0.01194,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,12,0.00839,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,13,-0.00479,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,14,0.0021,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,15,-0.00492,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,16,0.00342,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,17,0.00054,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,18,-0.00396,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,19,-0.00495,1998-04-01,2024-01-01
BALGOWNIE - FAIRY MEADOW,20,0.00273,1998-04-01,2024-01-01
